match,PSW,win0,confidence0,date
14874,1.71,0,0.9628849642276764,2013-06-20
15144,1.05,1,0.9628813862800598,2013-07-18
16636,1.02,1,0.9628772786685399,2015-03-15
15421,3.62,0,0.9628762727124353,2013-08-15
20608,1.21,1,0.9628727648087911,2016-08-17
18336,2.97,0,0.9628475132087867,2015-10-08
16898,1.18,1,0.9628451669216156,2015-04-20
24304,1.17,1,0.9627781128031866,2018-02-19
16391,2.71,0,0.9627558224201203,2015-02-13
20730,1.02,1,0.962742726802826,2016-08-30
21079,1.13,1,0.9627322483062744,2016-10-20
16703,1.43,1,0.962713409747396,2015-03-26
15347,1.26,1,0.9626676982641221,2013-08-06
19023,2.74,0,0.9626284274458885,2016-02-12
17275,1.04,1,0.9626156323296684,2015-05-27
22553,1.32,1,0.962593102455139,2017-06-01
22445,1.36,1,0.9625930182139081,2017-05-24
19264,1.22,1,0.9625912300177983,2016-03-12
18207,1.29,1,0.9625901280641557,2015-09-23
19643,1.14,1,0.9625837693895613,2016-04-28
15622,1.17,1,0.9625686016253061,2013-09-17
15595,1.01,1,0.9625640225410461,2013-09-02
16166,1.54,1,0.9625474101305009,2015-01-20
15580,3.54,0,0.9625404628117881,2013-08-31
19992,1.18,1,0.9625199650015149,2016-06-08
15484,1.29,1,0.9625156172684263,2013-08-26
18675,1.12,1,0.9625128555297852,2016-01-07
21036,1.11,1,0.9624335156168257,2016-10-17
13606,1.13,1,0.9624308136531284,2013-01-15
16680,1.15,1,0.9624091339962823,2015-03-19
14718,1.43,1,0.9624081236124038,2013-05-31
16800,2.29,0,0.9623882622803961,2015-04-07
22737,5.0,0,0.9623184895515442,2017-06-28
13935,1.01,1,0.9623155398879734,2013-02-25
20918,1.54,1,0.9622946448326111,2016-10-03
19558,1.08,1,0.9622748943737577,2016-04-20
15102,2.05,0,0.9622332103550436,2013-07-15
21779,1.41,1,0.9622315514087678,2017-02-28
18236,1.31,1,0.9622160702943802,2015-09-28
20804,2.45,0,0.9621351720392705,2016-09-08
15516,5.98,0,0.9621247826303755,2013-08-27
17472,1.32,1,0.9621210336685181,2015-06-23
19719,1.05,1,0.9620772957801821,2016-05-05
15528,1.01,1,0.9620689320564271,2013-08-28
24255,1.19,1,0.9620529371500014,2018-02-14
18844,1.2,1,0.9620438780103411,2016-01-21
15669,3.05,0,0.9620341470837591,2013-09-23
20731,1.06,1,0.962025305884225,2016-08-30
21989,1.05,1,0.9620129317045212,2017-03-25
19391,5.53,0,0.9620013713836669,2016-03-28
15548,1.02,1,0.9619772177083151,2013-08-29
13993,1.03,1,0.9619501770394189,2013-02-28
22577,1.03,1,0.9619130607162203,2017-06-04
17605,1.04,1,0.9619017866679601,2015-07-04
16929,3.85,0,0.9618956269962446,2015-04-22
18714,1.67,1,0.9618877823650837,2016-01-12
19865,1.03,1,0.9618831010375705,2016-05-23
14981,1.05,1,0.9618819504976273,2013-06-28
15059,1.1,1,0.9618382981845309,2013-07-10
19707,1.09,1,0.9618340819222587,2016-05-04
18053,1.17,1,0.9617677867412565,2015-08-29
16991,1.2,1,0.9617480175835745,2015-04-28
19181,1.04,1,0.9616943100520544,2016-02-24
16410,1.43,1,0.9616817681988078,2015-02-15
18187,1.66,1,0.961617867052555,2015-09-22
19504,1.06,1,0.9615859276907787,2016-04-13
19450,2.87,0,0.9615501318659101,2016-04-07
18260,1.07,1,0.961543253830501,2015-09-30
16710,2.11,0,0.9615081532299519,2015-03-26
23957,1.23,1,0.9615043930496489,2018-01-07
16417,1.66,0,0.9615019103884695,2015-02-16
14741,1.06,1,0.9614871759074076,2013-06-05
15667,3.21,0,0.9614827803203038,2013-09-22
19806,1.52,1,0.9614570061365763,2016-05-17
13904,10.91,0,0.9614550685031074,2013-02-21
13941,2.15,0,0.9614148485660552,2013-02-25
19667,1.42,1,0.9614029006958008,2016-04-30
17211,1.03,1,0.9613912746735983,2015-05-24
16178,1.24,1,0.9613603438649859,2015-01-20
17040,5.29,0,0.961349538394383,2015-05-02
19076,4.13,0,0.9613380865539823,2016-02-16
19424,1.99,0,0.961321772813797,2016-04-05
24094,1.46,1,0.9613096857070923,2018-01-18
22278,2.32,0,0.9612934440374374,2017-05-04
16288,1.29,1,0.9612851137774331,2015-02-04
13497,1.16,1,0.9612738227844239,2013-01-06
23747,1.74,0,0.9612598536908628,2017-10-23
18201,1.34,1,0.9612361890077592,2015-09-23
17696,2.9,0,0.9612074261903764,2015-07-22
21781,1.03,1,0.9611882925885065,2017-02-28
14209,15.5,0,0.961153569817543,2013-03-27
18918,1.4,1,0.9611347436904908,2016-02-03
14734,1.04,1,0.9610888385772708,2013-06-03
17237,1.36,1,0.9610411071777345,2015-05-25
17806,1.19,1,0.9610074561834334,2015-07-31
22952,2.43,0,0.9609908878803252,2017-07-21
17408,1.41,1,0.9609594353607722,2015-06-16
15148,1.78,0,0.960952754120032,2013-07-18
17117,1.03,1,0.9609384064163481,2015-05-12
15360,1.09,1,0.9609282739673343,2013-08-07
23428,1.13,1,0.9609078701053347,2017-09-03
24446,1.4,1,0.9609021425247193,2018-02-28
16153,1.01,1,0.9608794695990426,2015-01-20
23345,1.01,1,0.9608557247264045,2017-08-29
19554,1.46,1,0.96085435350736,2016-04-20
15455,2.24,0,0.9608503936727839,2013-08-20
21706,1.36,1,0.9607903003692628,2017-02-21
14105,1.04,1,0.960789246559143,2013-03-13
24089,1.07,1,0.9607852736541204,2018-01-17
22312,3.97,0,0.9607407106672016,2017-05-08
17418,1.38,1,0.9607176406042914,2015-06-16
17956,1.5,1,0.9606402441859245,2015-08-17
17485,3.3,0,0.9606283804774283,2015-06-24
23062,1.5,1,0.9606040567159653,2017-07-31
22659,1.22,1,0.9605898424557276,2017-06-20
17133,2.6,0,0.9605526313185693,2015-05-13
17832,8.95,0,0.960539564064571,2015-08-03
14655,1.07,1,0.9605242436272757,2013-05-27
23437,5.26,0,0.960506361722946,2017-09-07
17331,2.95,0,0.960506331026554,2015-06-02
18135,1.07,1,0.9604376527241296,2015-09-03
21408,1.58,1,0.9602818830808005,2017-01-16
21914,1.03,1,0.9602730226516722,2017-03-13
23730,1.35,1,0.9602011314460211,2017-10-20
20729,1.04,1,0.9601595108849663,2016-08-30
20233,1.75,0,0.9601523610949516,2016-07-02
21065,1.43,1,0.9601357396443683,2016-10-19
20222,1.09,1,0.9601121604442596,2016-07-01
19018,1.45,1,0.9600755766034125,2016-02-11
14420,2.32,0,0.960036606669426,2013-04-30
20513,2.33,0,0.96000089392066,2016-07-28
14635,1.17,1,0.9599969440698622,2013-05-27
23139,5.71,0,0.9599844430174146,2017-08-04
16192,2.58,0,0.95998046413064,2015-01-21
18604,1.71,0,0.9599642606079579,2015-11-18
22295,1.67,0,0.9599392028152943,2017-05-06
21825,1.03,1,0.9599361604452133,2017-03-02
16132,1.2,1,0.9599146962165833,2015-01-19
16239,1.41,1,0.9599120947122574,2015-01-26
21050,2.86,0,0.9598915833234788,2016-10-18
24303,1.34,1,0.9598328748771123,2018-02-19
17622,1.03,1,0.9598280652931759,2015-07-08
16954,1.2,1,0.9597948278699603,2015-04-24
22433,1.13,1,0.9597760468721389,2017-05-23
17277,6.1,0,0.9597672813279287,2015-05-27
13513,1.55,1,0.9597315496206283,2013-01-08
23650,4.85,0,0.9596800093991416,2017-10-11
15520,1.02,1,0.9596397742203304,2013-08-27
20065,1.15,1,0.9596380220992226,2016-06-16
21161,1.27,1,0.9596264597347804,2016-10-27
17314,1.01,1,0.9595761332341601,2015-05-30
17312,1.12,1,0.9595692634582519,2015-05-29
14939,1.01,1,0.9595495331287384,2013-06-25
17340,2.4,0,0.9595196243127186,2015-06-08
16458,1.7,1,0.95951758146286,2015-02-18
18397,1.19,1,0.9594936478137969,2015-10-15
22130,1.16,1,0.9594904885973248,2017-04-19
22340,1.18,1,0.9594722344194139,2017-05-10
14171,1.04,1,0.9594288131168911,2013-03-23
23788,1.05,1,0.9594258517026901,2017-10-26
23188,1.03,1,0.9594227589028221,2017-08-09
18622,3.05,0,0.9594218853116033,2016-01-04
19497,6.02,0,0.9594161209038327,2016-04-13
22694,3.88,0,0.9593639097043447,2017-06-22
18465,2.6,0,0.9593598280350367,2015-10-22
18664,1.05,1,0.9593578755855561,2016-01-06
19463,1.29,1,0.9593487931149347,2016-04-09
15342,2.29,0,0.959340896010399,2013-08-06
17525,1.06,1,0.9593166223594122,2015-06-29
23220,1.13,1,0.9593137919051307,2017-08-14
14919,1.04,1,0.9593090064185007,2013-06-25
18312,1.03,1,0.9592259424073355,2015-10-06
20938,1.12,1,0.9592070960998536,2016-10-04
13559,1.21,1,0.959168969307627,2013-01-14
17164,1.13,1,0.9591431380169733,2015-05-18
20303,2.44,0,0.9591361063222091,2016-07-13
16631,1.2,1,0.9591054439544677,2015-03-14
14684,1.12,1,0.9590960884094238,2013-05-29
17289,1.03,1,0.9590922376939229,2015-05-28
13821,1.15,1,0.9590725426162993,2013-02-15
22450,1.19,1,0.9590306705236434,2017-05-24
15598,1.01,1,0.9590186318329402,2013-09-03
20527,1.43,1,0.9589559671878813,2016-08-01
20733,1.35,1,0.9589525708130429,2016-08-30
15269,1.42,1,0.9589478538433709,2013-07-30
21143,1.68,1,0.9589298415184022,2016-10-26
17261,1.01,1,0.9588463632549556,2015-05-26
15992,1.34,1,0.9588012254238129,2015-01-05
17591,1.02,1,0.9587868915285384,2015-07-02
17670,1.12,1,0.9587492179870606,2015-07-21
14787,1.43,1,0.9587098947763442,2013-06-12
16567,1.3,1,0.9586910928998675,2015-02-26
17658,1.15,1,0.9586642767701828,2015-07-20
17172,3.08,0,0.9586537375450133,2015-05-19
16688,1.29,1,0.9586520160096033,2015-03-25
20324,1.17,1,0.9586185139417649,2016-07-15
13477,4.4,0,0.9585580086708069,2013-01-03
22774,1.95,0,0.95852004468441,2017-07-03
20413,1.4,1,0.9585176944732666,2016-07-20
18214,1.09,1,0.9584358658109393,2015-09-24
23299,1.22,1,0.9583990669250487,2017-08-23
24431,2.4,0,0.9583518348634242,2018-02-28
18772,3.69,0,0.9583442243933679,2016-01-18
16504,2.16,0,0.9583438408374786,2015-02-23
13679,1.38,1,0.9583430380480628,2013-02-04
23894,1.13,1,0.9583251905441283,2018-01-02
13456,1.36,1,0.9583200189045498,2013-01-02
18588,1.24,1,0.9583091589382716,2015-11-05
21320,1.68,1,0.9582795667648316,2017-01-07
16667,1.02,1,0.9582661674703871,2015-03-17
17042,1.11,1,0.9582106191771371,2015-05-02
20082,4.66,0,0.9582078943082264,2016-06-19
17247,1.07,1,0.958205285668373,2015-05-25
20563,1.38,1,0.9581211297512052,2016-08-10
22871,1.11,1,0.9581061979702542,2017-07-08
15855,2.47,0,0.9580995741983253,2013-10-20
21405,3.14,0,0.9580865755251474,2017-01-16
19583,1.27,1,0.9580796380553929,2016-04-22
23310,1.37,1,0.9580486310720444,2017-08-25
15849,1.57,1,0.9580017220973968,2013-10-19
17185,1.17,1,0.9579955992528371,2015-05-20
21307,1.17,1,0.9579207112107958,2017-01-06
15876,1.27,1,0.9578622228758675,2013-10-22
13964,1.22,1,0.9578558659553528,2013-02-26
19801,4.06,0,0.9577915300641742,2016-05-16
17964,5.24,0,0.9577442816325596,2015-08-17
15995,10.91,0,0.9577381922517504,2015-01-06
19893,1.05,1,0.9577378660440445,2016-05-24
15239,1.1,1,0.9577253707817623,2013-07-26
15179,1.45,1,0.9577227507318768,2013-07-23
18112,1.09,1,0.9577002025502068,2015-09-01
20190,1.08,1,0.9576884089197433,2016-06-30
19442,1.24,1,0.9575937230246406,2016-04-07
24210,3.8,0,0.9575887349673682,2018-02-10
13990,1.01,1,0.9575872141974314,2013-02-27
14405,1.26,1,0.9575848066806794,2013-04-29
20868,1.38,1,0.9575821965081349,2016-09-27
13571,1.21,1,0.9575549904789243,2013-01-14
17726,1.19,1,0.9575431871414183,2015-07-24
19950,22.73,0,0.9575291072470801,2016-05-28
17257,1.03,1,0.9574984810182026,2015-05-26
21171,1.2,1,0.9574828760964529,2016-10-29
21832,3.37,0,0.9574799131495609,2017-03-02
13629,1.17,1,0.9574546160868235,2013-01-16
23651,2.67,0,0.957438611813954,2017-10-12
13767,3.1,0,0.957431111037731,2013-02-11
16499,1.58,1,0.9574280720949173,2015-02-22
23323,1.27,1,0.9574193252835956,2017-08-28
19821,2.86,0,0.9574145807538714,2016-05-18
24237,2.06,0,0.9573637045423191,2018-02-13
23192,2.66,0,0.9573513057231903,2017-08-09
16464,1.13,1,0.9573460571255001,2015-02-18
18250,3.74,0,0.9573387955767768,2015-09-29
15820,1.25,1,0.9573358723095485,2013-10-16
21102,1.23,1,0.9573338796411243,2016-10-21
24433,2.98,0,0.9573167142271994,2018-02-28
13846,1.18,1,0.9573066163063048,2013-02-18
15238,1.24,1,0.9572724373000009,2013-07-26
15011,2.49,0,0.9572388260364532,2013-07-07
19886,2.41,0,0.9572105251465526,2016-05-24
17532,6.55,0,0.9572072965758187,2015-06-30
16336,2.3,0,0.9572029161453246,2015-02-09
19811,1.42,1,0.9571943335873738,2016-05-17
18513,1.41,1,0.9571860065460204,2015-10-28
23856,1.08,1,0.9571609824044366,2017-11-12
21899,1.81,0,0.9571385484933852,2017-03-12
16973,2.16,0,0.9571378493309021,2015-04-28
16552,1.26,1,0.9571348607540132,2015-02-25
20338,1.11,1,0.9570746510369439,2016-07-16
19381,1.27,1,0.957073429141726,2016-03-27
19619,2.34,0,0.9570691488186517,2016-04-26
16672,5.5,0,0.9570065647363662,2015-03-18
21829,1.05,1,0.9569062560796738,2017-03-02
14559,1.16,1,0.9568982446193693,2013-05-17
14597,4.77,0,0.9568413895368576,2013-05-22
21304,1.03,1,0.9568407187291555,2017-01-05
23948,1.37,1,0.9568399099792754,2018-01-05
20928,2.02,0,0.9568365787466369,2016-10-04
20239,1.36,1,0.9568044392267864,2016-07-03
15009,1.22,1,0.9567877992561884,2013-07-05
23528,2.11,0,0.956755217058318,2017-09-28
20510,1.04,1,0.9567165272576469,2016-07-28
17874,1.17,1,0.9567158077444348,2015-08-06
21311,1.26,1,0.9567120158672333,2017-01-06
20224,1.08,1,0.9566747914041793,2016-07-01
13688,1.25,1,0.9565985415663038,2013-02-05
19149,3.73,0,0.956591114997864,2016-02-23
18191,1.24,1,0.956535198007311,2015-09-22
20502,1.12,1,0.9564629077911376,2016-07-27
17080,1.42,1,0.9564267582552775,2015-05-06
19742,1.39,1,0.9564026698895862,2016-05-09
16447,1.25,1,0.9563903510570526,2015-02-17
14793,1.98,0,0.956332556784153,2013-06-12
16801,1.32,1,0.9563259622028897,2015-04-07
16817,2.16,0,0.9563069313764571,2015-04-09
14653,7.07,0,0.9563011773143496,2013-05-27
22540,1.17,1,0.9562446716002054,2017-05-31
18261,1.31,1,0.9561762202637537,2015-09-30
14839,3.4,0,0.9561650930132186,2013-06-17
20796,1.3,1,0.9561617604323798,2016-09-05
14182,1.01,1,0.9561598644086293,2013-03-23
15356,1.3,1,0.9560899327198663,2013-08-07
17550,1.18,1,0.9560598347868235,2015-06-30
19183,1.24,1,0.9560271634374345,2016-02-24
23379,1.01,1,0.9560043746232986,2017-08-30
14099,1.02,1,0.9559669738156454,2013-03-12
16589,1.26,1,0.9559246158599854,2015-02-28
19166,3.94,0,0.9558970476048333,2016-02-23
23588,4.46,0,0.9558694916112083,2017-10-04
19472,1.05,1,0.9558381915092469,2016-04-11
17302,1.05,1,0.955829179286957,2015-05-28
19192,2.68,0,0.9558216383457182,2016-02-25
21303,1.05,1,0.9558114141225814,2017-01-05
16930,1.31,1,0.955799219508966,2015-04-22
14079,1.12,1,0.9557910156250001,2013-03-10
14944,1.56,1,0.9557592744827271,2013-06-25
20987,2.11,0,0.9557351958751678,2016-10-10
23639,1.34,1,0.9557171051842825,2017-10-10
18767,1.01,1,0.9557091504335403,2016-01-18
22008,8.01,0,0.9556603717803955,2017-03-26
20148,1.04,1,0.9556543752125333,2016-06-27
22999,1.08,1,0.9556449059077672,2017-07-25
21246,1.04,1,0.955639878681728,2017-01-02
22588,1.03,1,0.9556054432903017,2017-06-07
23783,1.46,1,0.9555939859151841,2017-10-25
24204,4.9,0,0.9555696479763304,2018-02-09
22767,1.06,1,0.9554128626414707,2017-07-03
18001,1.14,1,0.9553812897205353,2015-08-21
17517,1.16,1,0.95538008247103,2015-06-29
15151,1.51,1,0.9553640788793563,2013-07-18
15180,1.27,1,0.9553639651196345,2013-07-23
15576,1.01,1,0.9553610614367894,2013-08-30
20746,1.04,1,0.9552775539670673,2016-08-31
14956,1.01,1,0.9552553146226065,2013-06-26
19828,1.38,1,0.9552206802368163,2016-05-19
23119,6.47,0,0.9552139490842817,2017-08-03
21539,1.06,1,0.9551685690879824,2017-02-08
19916,1.08,1,0.9551573262895857,2016-05-25
18668,5.42,0,0.9551452422142026,2016-01-07
22859,1.16,1,0.9551057788303919,2017-07-07
14511,1.17,1,0.9551027310746056,2013-05-12
15665,1.17,1,0.9550787015472141,2013-09-21
16032,1.03,1,0.9550714663948332,2015-01-07
18148,1.01,1,0.9550507182734354,2015-09-03
16595,3.28,0,0.9549844831228256,2015-03-12
20886,1.18,1,0.954971615076065,2016-09-28
20475,1.13,1,0.9549678524051393,2016-07-25
23474,3.39,0,0.9549662355014256,2017-09-21
21071,1.11,1,0.9549436191150121,2016-10-19
23947,1.84,0,0.9549406576156617,2018-01-05
18215,1.78,0,0.9549302879401615,2015-09-24
15084,1.18,1,0.9549141425745827,2013-07-12
24070,1.05,1,0.9549114793539049,2018-01-16
21461,2.17,0,0.9549046595394609,2017-01-19
15890,3.61,0,0.9548874795436859,2013-10-23
16681,1.41,1,0.954883571267128,2015-03-20
14594,2.69,0,0.9548797205686569,2013-05-22
18320,1.79,0,0.9548781552910806,2015-10-07
16423,4.07,0,0.9548714120047432,2015-02-17
19926,1.01,1,0.9548635457243237,2016-05-26
23236,3.22,0,0.9548098206520079,2017-08-16
19086,1.18,1,0.9547916718891688,2016-02-17
23888,2.22,0,0.954755402624607,2018-01-01
23453,3.7,0,0.9547171068191529,2017-09-19
21411,2.66,0,0.9547110525369643,2017-01-17
22062,1.27,1,0.9546781061093014,2017-04-12
16570,1.13,1,0.954603750365121,2015-02-26
22155,4.36,0,0.9545547412974493,2017-04-24
14251,1.33,1,0.9545390808582308,2013-04-11
15834,1.21,1,0.9545180314779281,2013-10-17
16549,1.11,1,0.9544706235613142,2015-02-25
20073,1.17,1,0.9544307212318692,2016-06-17
13509,2.41,0,0.9544161265236992,2013-01-08
13667,1.02,1,0.9543975928851536,2013-01-20
16572,1.01,1,0.9543954595497677,2015-02-26
19945,1.01,1,0.9543212664978844,2016-05-28
18366,3.39,0,0.9542915741034916,2015-10-12
18186,1.2,1,0.9542838539396011,2015-09-22
20289,1.19,1,0.9541639220714568,2016-07-12
16754,1.05,1,0.9541638225317001,2015-03-29
16316,1.16,1,0.9541537414278302,2015-02-06
16368,1.04,1,0.9541255092620851,2015-02-11
20605,1.22,1,0.9540965288025991,2016-08-17
19089,3.55,0,0.9540819049733026,2016-02-17
22650,5.47,0,0.9540385811669484,2017-06-19
16760,1.24,1,0.9540209780420575,2015-03-30
20611,5.12,0,0.953962818639619,2016-08-17
23680,1.41,1,0.9539407899550029,2017-10-17
24448,1.19,1,0.9538932853937149,2018-02-28
14415,3.1,0,0.9538931618418012,2013-04-30
19899,1.02,1,0.9538710497106825,2016-05-24
22648,1.22,1,0.9537768307753971,2017-06-19
16837,3.39,0,0.953772086926869,2015-04-12
15382,4.5,0,0.9537420528275626,2013-08-12
15638,1.06,1,0.9536956502710071,2013-09-18
22494,1.02,1,0.9536459107058388,2017-05-29
19152,1.13,1,0.9536277729272842,2016-02-23
18376,1.22,1,0.9536221187455313,2015-10-13
13433,2.93,0,0.9536021925508975,2013-01-01
21208,1.64,1,0.9535643235842387,2016-11-03
18925,1.12,1,0.9535565948486328,2016-02-04
19118,4.35,0,0.9535343487064045,2016-02-19
19050,3.06,0,0.9535255739092826,2016-02-16
19167,1.02,1,0.9535064082486289,2016-02-23
14361,1.11,1,0.9535018541131702,2013-04-24
20219,1.17,1,0.9535007127693721,2016-07-01
22480,1.03,1,0.9534994690758841,2017-05-28
16678,1.14,1,0.9534795636790138,2015-03-19
13625,1.01,1,0.9534523469209671,2013-01-16
22735,1.34,1,0.9534190790993827,2017-06-28
15376,1.14,1,0.953405955178397,2013-08-09
17364,3.11,0,0.9533971318176813,2015-06-10
15062,1.29,1,0.9533860090374947,2013-07-10
14742,1.58,1,0.9532873708009719,2013-06-07
22814,1.03,1,0.953278060385159,2017-07-04
16248,1.44,1,0.9531994915008545,2015-02-02
15083,1.27,1,0.9531706725699562,2013-07-12
19064,1.4,1,0.9531670260429383,2016-02-16
19174,1.31,1,0.953142450551192,2016-02-24
19844,1.17,1,0.9531400307587213,2016-05-22
15559,1.65,1,0.9531346732378007,2013-08-29
13436,1.44,1,0.9531255226135255,2013-01-01
14754,1.37,1,0.9531115524257932,2013-06-10
21397,1.22,1,0.9531111420903887,2017-01-16
20286,6.22,0,0.9531097637755528,2016-07-12
18754,1.01,1,0.9530815450634275,2016-01-18
19660,2.62,0,0.9530773364305496,2016-04-29
21414,2.75,0,0.953075173667499,2017-01-17
15196,1.17,1,0.9530653718539644,2013-07-23
13871,1.69,0,0.9530591732263565,2013-02-19
16646,1.02,1,0.9530553833075933,2015-03-15
18315,1.21,1,0.9530239806004933,2015-10-06
22974,1.09,1,0.9530171211276736,2017-07-24
23913,1.1,1,0.9529795246464865,2018-01-03
18406,1.08,1,0.9529746856008259,2015-10-18
18688,3.65,0,0.9529499099935804,2016-01-08
13923,1.24,1,0.9529383584431239,2013-02-23
21643,1.26,1,0.9529176771640779,2017-02-16
16480,5.33,0,0.9528880630220685,2015-02-19
14552,1.07,1,0.9528564023120063,2013-05-16
14706,1.16,1,0.9528239648682729,2013-05-31
24408,1.07,1,0.952803932087762,2018-02-27
17578,1.05,1,0.9528014570474624,2015-07-01
16016,1.3,1,0.9527715414762498,2015-01-06
18339,1.17,1,0.9527655208110809,2015-10-09
24267,2.63,0,0.9527598804235458,2018-02-15
18677,1.04,1,0.9527273866108488,2016-01-07
21952,2.82,0,0.952668210029602,2017-03-22
22106,1.49,0,0.9525903434306382,2017-04-18
24370,4.3,0,0.9524926356758392,2018-02-23
24102,1.08,1,0.9524605842999051,2018-01-18
21956,1.32,1,0.9524221331732613,2017-03-22
21893,3.6,0,0.9524032667704992,2017-03-12
24177,1.14,1,0.9523958112512315,2018-02-08
19664,1.91,0,0.952343308404088,2016-04-29
23934,1.22,1,0.9523415502480097,2018-01-04
19616,1.54,1,0.9523176441192627,2016-04-26
16374,5.35,0,0.9522925039132435,2015-02-11
17667,2.9,0,0.9522699518714633,2015-07-21
17295,1.02,1,0.9522656423704966,2015-05-28
21910,4.72,0,0.952252366065979,2017-03-13
19870,1.01,1,0.9522320789098738,2016-05-24
20051,5.12,0,0.9522201954466957,2016-06-15
23466,2.76,0,0.9521667122840881,2017-09-20
17252,1.7,0,0.9521501502394676,2015-05-25
21152,3.35,0,0.9521150854825973,2016-10-27
20679,2.09,0,0.9520692208409309,2016-08-27
21390,1.05,1,0.9520677208900451,2017-01-16
15033,1.3,1,0.9520558195454735,2013-07-09
21101,3.14,0,0.9520489112039406,2016-10-21
15338,2.44,0,0.9520263033509255,2013-08-06
19589,2.88,0,0.9520164355635643,2016-04-23
20055,1.04,1,0.9520059783118112,2016-06-15
22775,1.05,1,0.9519869774580003,2017-07-03
18509,1.47,1,0.9519795134663583,2015-10-27
15560,1.19,1,0.9519346982240676,2013-08-30
16186,1.03,1,0.9518887153693607,2015-01-21
18433,2.13,0,0.9518321950733662,2015-10-20
17246,1.01,1,0.9518150773218699,2015-05-25
19671,1.31,1,0.9517997528825488,2016-04-30
22984,1.49,1,0.9517935467958448,2017-07-25
19419,1.02,1,0.9517880579403469,2016-04-05
19768,1.07,1,0.951760996409825,2016-05-11
16281,1.13,1,0.951704529779298,2015-02-04
22996,1.41,1,0.9517004437105996,2017-07-25
19055,4.74,0,0.9516996506282261,2016-02-16
24302,1.21,1,0.9516972209726061,2018-02-18
17015,1.05,1,0.9516477853059769,2015-04-30
14886,1.04,1,0.9515414605821884,2013-06-24
24133,1.18,1,0.9515239180837359,2018-01-24
21359,2.12,0,0.9515111958483854,2017-01-11
22207,1.38,1,0.951477391719818,2017-04-28
21472,1.07,1,0.9514457741805485,2017-01-19
20032,2.16,0,0.9514301067590714,2016-06-14
16629,1.37,1,0.9514112386533192,2015-03-14
17138,1.01,1,0.9513567866597857,2015-05-13
17129,1.1,1,0.9513127471719469,2015-05-12
17267,1.01,1,0.9513026748384747,2015-05-26
16052,1.1,1,0.9512972831726074,2015-01-09
22399,1.17,1,0.951190869467599,2017-05-18
15785,1.49,1,0.9511883033315339,2013-10-14
15712,1.5,1,0.9511534944176674,2013-09-27
15413,1.21,1,0.9511206395285471,2013-08-14
19635,1.34,1,0.9511183031967709,2016-04-27
17515,1.03,1,0.9510702355418887,2015-06-29
22780,1.03,1,0.9510594742638724,2017-07-03
19943,1.15,1,0.9510243403060095,2016-05-27
19389,1.15,1,0.9510097695248465,2016-03-28
15568,1.14,1,0.9509795926298413,2013-08-30
14286,1.17,1,0.9509751217705862,2013-04-16
16240,1.18,1,0.9509591100897108,2015-01-26
14145,1.34,1,0.9509322192668914,2013-03-21
13900,1.34,1,0.9508999969561894,2013-02-21
19800,1.17,1,0.9508983807052882,2016-05-16
16917,1.11,1,0.950871371626854,2015-04-21
17359,1.29,1,0.9508683982065749,2015-06-09
13795,2.88,0,0.9508495956659316,2013-02-13
22189,1.15,1,0.9508355860199246,2017-04-26
21146,1.04,1,0.9508342034476145,2016-10-26
21010,5.42,0,0.9508189260959624,2016-10-12
19215,1.42,1,0.9508177242676416,2016-02-27
13754,2.7,0,0.95078288992246,2013-02-09
13529,1.52,1,0.9507648146152495,2013-01-09
18874,1.39,1,0.9507517953429903,2016-01-27
20104,1.3,1,0.9507009097508022,2016-06-21
15867,4.21,0,0.950691089630127,2013-10-22
13620,1.02,1,0.950648536000933,2013-01-16
16778,1.15,1,0.9506411033017292,2015-04-03
18519,1.05,1,0.9506334096193314,2015-10-28
20544,3.2,0,0.9506268024444581,2016-08-04
15789,1.18,1,0.9506229428450266,2013-10-15
17232,1.01,1,0.9506026010002407,2015-05-25
17033,1.55,1,0.9506013507644336,2015-05-02
14142,2.36,0,0.9505689623355865,2013-03-21
20757,1.02,1,0.9505620743547168,2016-08-31
21060,1.08,1,0.9505562373570035,2016-10-19
22117,1.21,1,0.9505388138123919,2017-04-18
21638,1.22,1,0.9505357835974013,2017-02-16
20934,1.1,1,0.9505346485546656,2016-10-04
18168,1.34,1,0.9505306751387461,2015-09-06
15728,1.19,1,0.9504306173324586,2013-10-07
17947,1.04,1,0.9503960044043406,2015-08-15
19593,1.58,1,0.9503918464183808,2016-04-24
18900,1.44,1,0.9503838157653808,2016-02-02
20639,1.45,1,0.9503820260365804,2016-08-22
16298,1.32,1,0.9503384103093827,2015-02-05
19802,1.44,1,0.9503121900558471,2016-05-16
15893,1.02,1,0.950259905883244,2013-10-23
19949,1.24,1,0.9502252050808497,2016-05-28
18423,1.38,1,0.9502055387837544,2015-10-20
19882,1.02,1,0.9501726017679488,2016-05-24
22590,1.75,0,0.9501687496900558,2017-06-09
23868,10.37,0,0.950143964971815,2017-11-18
19692,1.05,1,0.9501299768686294,2016-05-03
14728,1.01,1,0.9500428119727543,2013-06-01
23440,1.15,1,0.9499900890248163,2017-09-10
24233,2.22,0,0.9499477118253707,2018-02-13
19468,1.32,1,0.9499366797719683,2016-04-11
16048,1.4,1,0.949917209148407,2015-01-08
21437,1.04,1,0.9499153518676758,2017-01-17
16300,1.19,1,0.9498990917205811,2015-02-05
